Id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
123804,0,0.99440056,54,0,1996,NA,7,0,1,0,0
123805,0,0,63,0,0.497512438,3416,6,0,1,0,0
123806,0,0.687044708,31,2,2.079738562,764,6,0,1,0,0
123807,0,0.057689673,36,0,0.141308276,8300,7,0,1,0,3
123808,0,0.024429864,81,0,0.086213445,7898,14,0,1,0,0
123809,0,0.098291435,54,0,0.488920886,12500,12,0,2,0,1
123810,0,0.949763078,53,0,0.406850459,13166,6,0,1,0,1
123811,0,0.043139776,56,0,0.1738406,3600,3,0,1,0,0
123812,1,0.600249982,37,0,1.151783686,4400,9,0,2,3,2
123813,1,0.925216534,36,4,0.847475006,3900,18,0,1,1,2
123814,0,0.037230133,54,0,807,NA,12,0,1,0,NA
123815,0,0.326554979,32,1,0.265216385,8641,7,0,1,0,2
123816,1,0.74524347,57,0,0.268780348,3500,9,0,1,1,0
123817,0,0.009829445,58,0,0.732394366,2200,7,0,1,0,0
123818,0,0.084459837,31,1,0.30578977,3557,6,0,1,1,5
123819,0,0.103222477,55,0,0.370500277,5416,5,0,1,0,1
123820,0,0,73,0,1064,NA,6,0,1,0,0
123821,0,0.011133086,37,0,0.068447197,15500,12,0,1,0,0
123822,0,0.08879369,64,0,0.029729369,7500,8,0,0,0,0
123823,0,0.018167799,47,1,0.032424242,3299,6,0,0,0,3
123824,0,0.031517479,46,0,11,NA,2,0,0,0,0
123825,0,0.9999999,26,0,0.017642908,2833,4,0,0,0,0
123826,0,0.9240038,55,1,0.317259168,8916,9,0,2,1,0
123827,0,0.142530624,55,0,0.372209821,7167,6,0,2,0,2
123828,0,0.621241823,63,0,0.830989453,3981,11,0,1,0,0
123829,0,0.031350645,48,1,0.202159568,5000,10,0,2,0,1
123830,0,0,58,0,444,NA,3,0,0,1,0
123831,0,0.073822877,46,0,0.409031414,4583,5,0,2,0,0
123832,0,0.061941117,53,0,4409,NA,6,0,1,0,0
123833,0,0.449183666,68,0,0.332448055,6400,7,0,2,0,0
123834,0,0.9999999,65,0,1277.5,1,5,0,1,0,1
123835,0,0.859238025,59,0,2272,NA,4,0,1,0,0
123836,0,0.022542213,78,0,942,NA,6,0,1,0,0
123837,1,0.9999999,47,0,0.64928292,2300,5,0,1,1,0
123838,0,0.9999999,32,0,0,1800,1,0,0,0,2
123839,0,0.449677516,57,0,0.266144488,12000,8,0,1,0,2
123840,0,0.294787338,39,1,0.40362078,11433,16,0,3,0,0
123841,0,0.970011995,34,0,0.33702094,2530,3,0,0,0,2
123842,0,0.041763723,69,0,0.086941401,5750,4,0,1,0,1
123843,0,0.163683791,67,0,0.317595628,4574,5,0,2,0,0
123844,0,0.241468601,47,0,0.314977693,7844,5,0,1,0,3
123845,0,0.024535987,47,0,0.37320893,3000,10,0,1,0,2
123846,0,0.118990084,49,0,0.137961565,19200,4,0,2,0,2
123847,0,0.682943088,41,0,0.465369933,5500,5,0,1,0,1
123848,0,0.864729737,35,0,0.556814395,3000,6,0,0,0,1
123849,0,0.15492473,55,0,1318,NA,6,0,1,0,NA
123850,0,0.029979482,49,1,0.193964931,7356,6,1,1,0,0
123851,0,0.046343026,76,0,0.014211886,6191,3,0,0,0,0
123852,0,0.114480127,60,0,0.251071319,13067,12,0,2,0,1
123853,0,0.597395966,46,0,0.19321667,5542,8,0,0,0,3
123854,0,0.448968324,53,0,0.425113777,4833,9,0,1,0,0
123855,0,1713,47,0,568,NA,9,0,0,0,0
123856,0,0.055972674,37,0,2987,NA,9,0,1,0,3
123857,0,0,57,0,0.518423308,4667,7,0,3,0,0
123858,0,0.654401673,59,0,0.47396918,2400,5,0,1,0,0
123859,0,0.937866019,27,0,196,NA,6,0,0,0,0
123860,0,0.179795505,38,0,0.156622125,11000,7,0,1,0,3
123861,1,0.17841958,48,0,0.543237666,5330,28,0,1,0,0
123862,0,0.118098826,65,0,0.344917877,4200,8,0,1,0,0
123863,0,0.777348612,33,0,0.582942257,4900,11,0,1,0,0
123864,0,0.931767474,50,2,0.480413663,6381,17,0,2,0,1
123865,0,0.016084014,46,0,1200,NA,5,0,1,0,NA
123866,0,0.085115168,51,0,0.309134543,6666,11,0,2,0,0
123867,0,0.567150912,68,0,0.405318936,5000,10,1,0,0,0
123868,0,0.525590656,42,0,0.428692484,11800,10,0,1,0,3
123869,0,0.925672768,40,0,0.564385451,5800,10,0,1,0,1
123870,0,0.952698201,30,0,0.619504396,1250,2,0,0,0,0
123871,0,0.506402431,49,0,0.355350066,15896,12,0,2,0,1
123872,0,0.448221544,41,0,0.112988701,10000,9,0,0,0,0
123873,0,0.060834151,56,0,2848,NA,4,0,1,0,NA
123874,0,0.9999999,33,0,0,2833,0,0,0,0,0
123875,0,0.300706504,56,0,0.384460901,7966,8,0,1,0,1
123876,0,0,69,0,1.043978011,2000,10,0,2,0,0
123877,0,0.169100692,24,0,19,NA,1,0,0,0,NA
123878,0,0,31,0,532,0,11,0,0,0,0
123879,0,0.288449559,72,0,0.160229971,8000,5,0,1,0,0
123880,0,0.009851487,63,0,0.288513717,3316,5,0,1,0,1
123881,0,0.044037855,74,0,0.001993797,4513,4,0,0,0,0
123882,0,0.434103279,46,0,0.336582927,8000,8,0,1,0,1
123883,0,0.002217295,57,0,0.376861645,4632,8,0,1,0,0
123884,0,0.149080299,58,1,0.600643422,11500,22,0,5,0,1
123885,0,0.99834797,45,0,0.200359928,5000,9,0,0,0,2
123886,1,0.149409101,48,1,0.46096832,8364,15,0,2,0,2
123887,0,0.026012986,65,0,0.263190759,6405,6,0,1,0,0
123888,0,0.6641019,47,0,0.594124182,8100,18,0,1,0,0
123889,0,0.522444325,48,0,0.526182965,9509,10,0,1,0,0
123890,0,0.571527353,77,1,0.973491258,1772,11,0,0,0,0
123891,0,0.228512236,31,0,0.127189825,4166,10,0,0,0,0
123892,1,0.07023025,66,0,0.352905932,1668,21,0,0,0,0
123893,0,0.059140041,73,0,0.012379773,10500,9,0,0,0,0
123894,0,0.295608632,72,1,1.167916042,2000,21,0,1,0,0
123895,0,0.9999999,56,0,7283,NA,8,0,3,0,0
123896,1,0.9999999,28,98,0,2400,0,98,0,98,1
123897,0,0.588547406,62,0,2992,NA,7,0,3,0,0
123898,0,0.053434037,41,0,0.452203824,12500,7,0,2,0,2
123899,0,0.47209316,50,0,2400,NA,8,0,2,0,0
123900,0,0.024836704,56,0,0.368625708,9000,10,0,1,0,3
123901,0,0.039766487,41,0,1206,NA,8,0,1,0,NA
123902,1,1.069203116,32,3,0.117750439,3982,5,0,0,0,0
123903,0,0.276828513,64,0,0.331410996,2600,14,0,1,0,0
123904,0,0.199963637,39,0,0.425179631,3200,6,0,1,0,3
123905,0,0.091027864,48,2,0.279399215,5858,15,0,2,0,0
123906,0,0.100021951,56,1,0.332372165,5201,9,0,1,0,0
123907,0,0.043705942,64,1,879,NA,9,0,0,0,0
123908,0,0.683132885,64,0,0.431646815,9150,9,0,1,0,0
123909,1,1.092301238,38,4,0.882389701,8000,14,1,2,0,1
123910,1,0.9999999,58,0,0.124039153,18082,2,1,1,0,3
123911,0,0.070977755,58,0,0.207709949,9156,12,0,1,0,0
123912,0,0.017857604,47,1,0.368932039,9166,7,0,1,0,10
123913,0,0,63,0,0,NA,5,0,0,0,0
123914,0,0.109066563,36,0,0.160714286,3583,5,0,1,0,0
123915,0,6.78E-05,62,0,0.322837951,4763,8,0,1,0,0
123916,0,0.09239538,67,0,0.200814536,6383,3,0,1,0,0
123917,0,0.250568608,45,0,0.117739987,10760,6,0,0,0,0
123918,1,0.988951996,45,0,0.53041465,4750,10,0,1,0,3
123919,0,0.046865104,92,0,0.007998546,5500,5,0,0,0,1
123920,0,0.008441664,49,0,0.244600864,6250,12,0,1,0,1
123921,0,0.111994257,85,0,0.011926606,5449,4,0,0,0,0
123922,0,0.012595209,63,0,533,NA,5,0,1,0,NA
123923,0,0.06517393,29,0,4,NA,2,0,0,0,0
123924,0,0.111840317,32,0,0.314817037,8334,12,0,1,0,0
123925,0,0.655959139,59,0,0.426971535,15000,15,0,3,0,0
123926,0,0.520412865,32,0,0.299593877,3200,4,0,0,0,0
123927,0,0.112229948,50,1,0.363003635,12930,8,0,1,0,3
123928,0,0.051887736,70,0,0.275377778,11249,7,0,2,0,1
123929,0,0.415480532,38,0,0.614677065,5000,4,0,2,0,1
123930,0,0.498049862,52,0,0.76449777,6500,11,0,4,0,4
123931,0,0.794041192,54,0,0.235862197,10768,4,0,2,0,2
123932,0,0.096693142,61,0,1126,NA,14,0,2,0,NA
123933,1,0.45840218,63,3,0.497859481,7941,13,0,2,0,0
123934,0,0.008365962,74,0,1071,NA,3,0,1,0,0
123935,0,0.084004427,50,0,0.016342225,4160,7,0,0,0,0
123936,0,0.825454403,53,0,0.566041329,10500,10,0,2,0,2
123937,0,0.149823104,27,0,0.135288237,3000,7,0,0,0,0
123938,0,0,48,0,2681,NA,8,0,2,0,0
123939,0,0.107297318,34,0,0.531227771,7028,6,0,2,0,1
123940,0,0.008683753,96,0,9,NA,4,0,0,0,NA
123941,0,0.389046027,78,0,408,NA,2,0,0,0,0
123942,0,0.9999999,57,0,0.758747698,3800,1,0,1,0,0
123943,0,0.226118117,61,1,0.508480965,5305,15,0,1,0,0
123944,0,0.9999999,76,0,0.171579274,9668,4,0,1,0,1
123945,0,0,70,0,0.625935162,801,8,0,1,0,0
123946,0,0.066531293,34,0,3195,NA,9,0,1,0,0
123947,0,0.014964992,68,0,0.427041181,4200,9,0,1,0,0
123948,0,0.600254468,58,2,0.296446976,7373,4,1,1,1,0
123949,0,0.877240212,38,1,0.791301298,2850,7,0,1,0,1
123950,1,0.563455172,46,0,0.406953477,7995,11,0,1,0,4
123951,0,0.021239575,58,0,0.278071986,11140,8,0,1,0,2
123952,0,0.839661945,47,0,0.251642388,3500,8,0,0,0,0
123953,0,0.924179179,45,0,0.557725355,6400,14,0,2,0,4
123954,0,0.041702166,39,0,0.175957447,4699,6,0,0,0,0
123955,0,0,39,2,0.442955704,10000,8,0,1,0,1
123956,0,0.412621445,31,0,0.371222865,9166,11,0,1,0,0
123957,0,0.009484038,52,0,0.003665445,3000,4,0,0,0,0
123958,1,0.9999999,38,1,1940,NA,1,1,1,0,0
123959,0,0.007228625,88,0,5,NA,8,0,0,0,0
123960,0,0.124367227,40,0,0.332907892,4700,9,0,0,0,0
123961,0,0.146748165,34,0,0.206236231,5900,6,0,1,0,1
123962,0,0.068299554,57,0,0.171687505,11916,12,0,1,0,3
123963,0,0.188931799,53,2,0.13568198,4200,18,0,0,0,2
123964,0,0.041298623,72,0,0.153406656,7000,5,0,1,0,1
123965,0,0.359604322,70,1,0.389700231,2601,9,0,0,0,0
123966,0,0.003158307,60,0,0.000909008,11000,12,0,0,0,1
123967,0,0.634716884,49,0,0.298855683,9000,8,0,2,0,2
123968,0,0.555588395,47,0,2782,NA,10,0,2,0,0
123969,0,0.174926106,60,0,0.473364262,6250,16,0,2,0,0
123970,0,0.137699485,41,0,1350,NA,8,0,1,0,0
123971,0,0.013893469,76,0,0.229082617,5700,18,0,0,0,0
123972,0,0.036459494,64,0,0.079566258,7100,8,0,1,0,1
123973,0,0.073633199,93,2,114,NA,6,0,0,0,0
123974,0,0.083713995,80,0,184,NA,8,0,0,0,2
123975,0,0.000696286,62,0,0.005331556,3000,7,0,0,0,0
123976,0,0.086602691,62,0,110,NA,3,0,0,0,0
123977,1,0.944043998,37,4,0.14515457,12000,7,1,0,1,1
123978,0,0.007199942,61,0,0.263983371,10583,14,0,1,0,0
123979,0,0.657202201,47,0,0.592753794,8500,14,0,1,0,3
123980,0,0,48,1,0.435927038,4330,9,0,2,0,1
123981,0,0.463568862,75,0,1.724570057,7500,33,0,11,0,1
123982,0,0,74,0,26,NA,5,0,0,0,0
123983,0,0.18621451,38,0,0.528392959,7043,11,0,1,0,1
123984,0,0.287235712,60,0,2278,NA,13,0,1,0,4
123985,0,0.298772391,45,1,0.351330682,6537,10,0,1,0,2
123986,1,0.9999999,22,0,0.221462388,1900,1,0,0,0,0
123987,0,0.410334313,76,0,0.484233195,6500,13,0,2,0,1
123988,0,0.20254531,55,0,0.229978097,10500,4,0,2,0,2
123989,0,0.063053997,35,0,0.025647736,3820,8,0,0,0,0
123990,0,0.326995262,77,0,1.143673236,3500,11,0,2,0,0
123991,0,0.041347536,81,0,0.029632274,2800,5,0,0,0,1
123992,0,0.003346025,40,0,2,NA,3,0,0,0,0
123993,0,0,82,0,0.069444444,1871,1,0,0,0,0
123994,0,0.030464636,59,0,0.001039917,12500,4,0,0,0,0
123995,0,0.899780005,44,0,0.16840061,7208,4,0,0,0,0
123996,0,0.726238081,37,0,0.316611453,2112,6,0,0,1,2
123997,1,0.027270956,66,0,593,NA,3,0,1,0,0
123998,0,0.214938564,58,0,0.326171558,12333,13,0,2,0,1
123999,0,0.410527309,40,0,0.492014998,7200,9,1,3,0,2
124000,0,0.001002615,56,0,0.6643026,6767,18,0,3,0,1
124001,0,0.006135666,67,0,0.181836529,4954,4,0,1,0,1
124002,0,0.73383108,43,0,0.550131329,11040,12,0,3,0,2
124003,0,0.006622078,41,0,0.477545423,5833,6,0,3,0,0
124004,0,0.021293067,75,0,89,NA,10,0,0,0,0
124005,0,0.006749663,62,0,0.326167383,10000,6,0,2,0,0
124006,0,0.501894292,56,1,0.757783771,4078,17,3,1,0,1
124007,0,0.9999999,46,0,0.074493792,12000,2,0,1,0,3
124008,0,0.008848393,45,0,0.838172299,2100,6,0,1,0,2
124009,0,0.9999999,34,0,3210,0,2,0,1,0,2
124010,0,0.002966568,72,0,0.01815065,9916,3,0,0,0,0
124011,0,0.016942814,74,0,0.701738194,6500,8,0,1,0,0
124012,0,1.064403627,52,1,0.542993631,5023,8,0,2,0,0
124013,0,0.561272526,37,0,0.983338887,3000,11,0,1,0,1
124014,0,0.002444173,57,0,0.277134719,16500,8,0,2,0,2
124015,0,0.132582576,34,0,0.772747647,2230,6,0,1,0,0
124016,0,0.083275719,52,0,2116,NA,11,0,1,0,0
124017,0,0.021266791,67,0,0.176145908,4166,7,0,1,0,0
124018,0,0.145042158,35,0,0.289068644,8900,8,0,2,0,2
124019,0,0.017317919,69,0,0.288602533,4500,9,0,1,0,0
124020,0,1.376163314,61,0,0.285942811,5000,6,0,1,0,0
124021,0,0,89,0,0.121231288,4742,9,0,1,0,0
124022,0,0.099350046,67,0,2540,NA,5,0,1,0,NA
124023,0,0,31,0,0.250335325,8200,13,0,2,0,0
124024,0,0.036520287,58,0,0.13257741,16050,15,0,0,0,2
124025,0,0.032497292,75,0,176,NA,7,0,0,0,NA
124026,0,0.635157244,47,0,0.6251786,6298,5,0,2,0,1
124027,0,0,26,0,0,1200,2,0,0,0,0
124028,0,0.223441087,54,0,0.675086833,3166,14,0,1,0,0
124029,0,0.139248945,51,0,0.251163753,9666,11,0,1,0,1
124030,0,0.805223069,37,1,0.516329568,11420,19,0,2,0,0
124031,0,0.561685133,74,0,0.646633529,4425,8,0,1,0,1
124032,0,0.9999999,58,0,0.294117647,4300,5,0,1,0,1
124033,0,0.003782771,89,0,0.017048795,1700,11,0,0,0,0
124034,0,0.01760793,47,0,893,NA,7,0,1,0,3
124035,0,0.005967115,63,0,0.083700441,4085,6,0,0,0,0
124036,0,0.969067698,37,0,0.117557963,8582,6,0,0,0,3
124037,0,0.426956777,70,0,2.116352201,6041,17,0,4,0,1
124038,0,0.011340772,36,0,1.785153462,1400,5,0,1,0,0
124039,0,0.527190377,65,0,0.406164007,5450,12,0,1,0,1
124040,0,0.059679264,45,0,0.473859613,4800,13,0,2,0,0
124041,0,0.252552479,58,0,1132,NA,9,0,0,0,1
124042,1,0.756656885,52,2,0.574809018,5366,6,1,2,0,0
124043,0,0,55,0,0.341202611,7200,7,0,2,0,2
124044,0,0.763734687,54,0,0.628857094,5800,9,1,1,0,2
124045,0,0.013362125,46,0,0.248527941,9000,10,0,1,0,1
124046,0,0.444160428,52,0,322,NA,4,0,0,0,0
124047,1,0.794522366,29,0,0.121239539,4420,7,0,0,0,0
124048,0,0.899558242,31,0,2484,NA,5,0,2,0,1
124049,0,0.081863028,56,0,3005,NA,7,0,1,0,0
124050,0,0.057882458,29,0,1.996215705,1056,4,0,2,0,0
124051,0,0.00141022,51,0,3138,NA,11,0,2,0,0
124052,0,0.9999999,32,1,376,NA,2,0,0,0,0
124053,0,0.406949752,49,0,12205,NA,14,0,7,0,0
124054,0,0.107799257,61,0,0.348318241,3091,3,0,1,0,0
124055,0,0.140344686,39,0,0.333686254,5666,10,0,1,0,0
124056,0,0.9999999,63,1,3.456483126,1125,7,2,1,0,2
124057,0,0.236754388,52,0,0.435094151,6000,15,0,2,0,0
124058,0,0.503115287,55,0,0.335787656,11000,14,0,1,0,3
124059,1,1.474735605,53,2,0.038387186,3620,4,0,0,0,1
124060,0,0.522477522,22,0,36,0,1,0,0,0,0
124061,0,0,66,0,4326,NA,5,0,2,0,0
124062,0,0.040045317,47,0,0.082164329,8482,6,0,0,0,2
124063,0,0,62,0,0.473596022,18500,19,0,4,0,2
124064,0,0.130735562,42,0,0.172584463,4646,5,0,0,0,0
124065,0,0.177000871,82,0,0.397082019,5071,11,0,2,0,1
124066,0,0.602949333,35,0,0.312312312,5327,10,0,0,0,1
124067,0,0.13859736,32,0,0.119695855,4076,7,0,0,1,0
124068,0,0.33436503,55,0,0.409563037,5583,6,0,1,0,0
124069,0,0.023867011,78,0,0.021877205,1416,6,0,0,0,0
124070,0,0.292772737,90,0,1490,NA,3,0,0,0,1
124071,0,0,81,0,0,NA,3,0,0,0,0
124072,0,0.9999999,36,1,0.122297898,3376,5,3,0,2,0
124073,0,0.001899937,74,0,4,NA,7,0,0,0,0
124074,0,0,86,0,0,NA,1,0,0,0,NA
124075,0,0.044439745,56,0,0.016995751,4000,5,0,0,0,1
124076,0,0.857509402,49,0,0.236666667,8699,12,0,1,0,0
124077,0,0.062896855,65,0,883,NA,4,0,1,0,0
124078,0,0.173756854,50,0,0.04275125,5800,5,0,0,0,3
124079,0,0.0048597,64,0,2.765293383,800,11,0,2,0,0
124080,0,0.308999797,51,0,1.128580946,1500,14,0,1,0,2
124081,0,0.00728001,76,0,0.086747597,3953,10,0,1,0,0
124082,0,0.94526416,46,4,0.641717791,4889,24,0,2,0,1
124083,0,0.096307231,60,0,0.175779881,11411,5,0,2,0,0
124084,0,0.339016946,56,1,1312,NA,6,0,1,0,0
124085,0,0.025592597,64,0,0.007516623,6917,3,0,0,0,2
124086,0,0.9999999,40,0,0.393569845,901,1,0,0,0,2
124087,0,0.634073907,66,0,0.340538156,6800,8,0,2,0,1
124088,1,1.003322259,36,4,0.344262295,2500,12,2,0,2,0
124089,0,0.035323593,63,1,1699,NA,16,0,1,0,1
124090,0,0.694292485,59,1,2016,NA,9,0,1,0,0
124091,0,0.089035907,51,0,0.74985003,5000,6,0,2,0,2
124092,0,0.18970997,62,0,0.631661716,5722,27,0,1,0,1
124093,0,0,47,1,0.025060491,5785,5,0,0,0,2
124094,0,0.009717564,73,0,0.006043701,2150,5,0,0,0,0
124095,0,0.021177502,70,0,2.00886918,450,4,0,0,0,0
124096,0,0.114705968,31,0,0.021598671,5416,2,0,0,0,0
124097,0,0.292033713,64,0,1320,NA,4,0,1,0,0
124098,0,0.037983115,46,0,2950,NA,11,0,1,0,0
124099,1,0.985218923,37,3,3778,NA,9,0,2,1,0
124100,0,0.9999999,38,1,0.8814448,3432,6,0,2,0,1
124101,0,0.22241798,83,0,0.210679869,11310,7,0,2,0,0
124102,0,0.380705338,53,0,0.369118622,7544,12,0,1,0,0
124103,0,0.936031984,40,1,0.513413993,1900,4,0,1,0,3
124104,0,0.001013951,80,0,0.049773756,7513,10,0,0,0,0
124105,0,0.027880713,42,0,0.291555556,4499,4,0,1,0,2
124106,0,0.017604504,58,0,0.229941151,6966,6,0,1,0,0
124107,0,0.017732939,83,0,25,NA,11,0,0,0,0
124108,0,0.337978876,59,0,2452,NA,10,0,2,0,2
124109,0,0.670043714,43,0,1253,NA,7,0,0,0,0
124110,1,0.636615201,56,2,0.609463585,9171,22,0,3,0,3
124111,0,0.002008114,65,0,0.269137303,6583,10,0,1,0,2
124112,0,0,57,0,0.510416667,7871,13,0,5,0,0
124113,0,0,37,0,0.412285012,4069,8,0,1,0,0
124114,0,0.057929097,37,0,0.541393916,2596,5,0,1,0,3
124115,0,0.063013809,54,0,0.228506787,7955,8,0,2,0,0
124116,0,0.401999759,39,0,0.4119962,7368,12,0,2,0,0
124117,1,0.666637038,46,0,0.713805884,8633,11,0,4,0,1
124118,0,0,52,0,1964,NA,3,0,1,0,0
124119,0,0,70,0,1418,NA,11,0,1,0,0
124120,0,0.018254188,43,0,0.333733253,5000,8,0,1,0,0
124121,0,0.121127038,69,0,0.652743835,4500,11,0,1,0,0
124122,0,0.14422033,43,0,0.247878632,3888,5,0,0,0,0
124123,0,0.013026317,65,0,0.34282377,6848,13,0,2,0,0
124124,0,0.010913311,34,0,0.003573392,3637,3,0,0,0,0
124125,1,0.025567776,46,2,0.412325892,5240,4,2,1,1,0
124126,0,0.206338218,51,0,160,NA,5,0,0,0,0
124127,0,0.547069187,59,0,2915,NA,8,0,1,0,0
124128,0,0.070654891,50,1,0.338186283,5700,17,0,3,0,0
124129,0,0.012606055,60,0,0.034479605,10933,20,0,0,0,4
124130,0,0.023323816,74,0,53,NA,7,0,0,0,NA
124131,0,0.034048298,45,0,0.016332245,15000,4,0,0,1,4
124132,0,0.290706075,39,0,0.67554693,5667,12,0,2,0,2
124133,0,0.057767009,79,0,0.244943435,5833,11,0,1,0,1
124134,0,0.873463328,55,0,0.373250389,4500,11,0,0,0,0
124135,0,0.015681013,68,0,0.170765847,5000,6,0,1,0,0
124136,0,0.280898876,23,0,6,0,1,0,0,0,0
124137,0,1.041848752,32,1,0.33365019,8415,8,0,2,0,0
124138,0,0.9999999,25,98,0,0,0,98,0,98,0
124139,0,0.478301422,62,1,0.420073712,11666,25,0,3,0,1
124140,0,0.011726971,62,0,0.003199573,7500,12,0,0,0,0
124141,0,0.108985841,50,0,0.944425067,8600,13,0,2,0,0
124142,0,0.159824831,57,0,0.54447152,6565,18,0,3,0,1
124143,0,0.545514203,41,0,0.32825069,8328,6,0,1,0,2
124144,0,0,59,0,0.400239844,6670,5,0,2,0,2
124145,0,0.001317466,82,0,24,NA,8,0,0,0,0
124146,0,0.408575872,31,0,0.135479758,3136,7,0,0,0,0
124147,0,0.606351307,53,0,0.451867539,5193,7,0,2,0,2
124148,0,1.057884232,41,0,1547,NA,4,0,1,0,1
124149,0,0,64,0,640,NA,3,0,1,0,0
124150,0,0.022049449,36,0,0.004596888,5655,4,0,0,0,3
124151,0,0.917917235,71,0,0.287385663,4700,6,0,1,0,0
124152,0,0.43368027,52,0,0.380602708,10485,12,0,3,0,1
124153,0,0.404059594,45,0,0.293210644,4020,3,0,1,0,2
124154,0,0.206342656,48,0,0.223717104,22000,12,0,2,0,3
124155,0,0.842635458,59,1,0.517640573,5441,11,0,1,0,2
124156,0,0.142660473,42,0,0.523916293,2675,18,0,1,0,0
124157,0,0.133414344,63,0,0.354380426,3800,12,0,1,0,3
124158,0,0.025914337,63,0,1130,NA,17,0,1,0,0
124159,0,0.539860447,37,0,1143,NA,10,0,0,0,0
124160,0,1.061587682,39,1,0.278330569,7235,6,0,1,0,1
124161,0,0,60,0,0.224787261,11868,7,0,1,0,0
124162,0,0.521868728,54,0,0.622359396,7289,16,0,1,0,0
124163,0,0.363119163,84,0,0.463076574,4400,6,0,0,0,0
124164,0,0,53,0,474,0,4,0,0,0,1
124165,0,0.042916599,50,1,0.137891078,8629,4,0,2,0,0
124166,0,0.366785217,44,1,0.43214729,4833,6,0,1,0,1
124167,1,0.32720681,59,1,4.799674267,1841,20,0,5,0,0
124168,0,0.084954215,54,0,1.882597835,1200,9,0,1,0,1
124169,0,0.18392947,51,0,1697,NA,5,0,1,0,NA
124170,0,0.469025764,63,0,0.556545579,2917,16,0,1,0,0
124171,0,0.713602918,63,0,0.206498504,4677,8,0,0,0,0
124172,0,4.93E-05,68,0,2181,NA,10,0,3,0,1
124173,0,0.082304889,59,0,0.392247347,6500,13,0,1,0,0
124174,0,0.672173113,36,0,0.204371076,4300,3,0,0,0,2
124175,0,0.034048298,68,0,0.00342818,5833,3,0,0,0,0
124176,0,0.158356493,55,0,1701,NA,5,0,1,0,NA
124177,0,0.328836693,25,1,0.062784988,2850,7,0,0,0,3
124178,0,0,59,0,0,4500,2,0,0,0,0
124179,0,0.040294421,48,0,0.265576393,11250,5,0,1,0,0
124180,0,0.979120835,60,2,0.137193475,9256,5,0,0,0,0
124181,0,0.9999999,44,98,0,NA,0,98,0,98,0
124182,1,0.9999999,44,0,2105,NA,3,1,1,0,1
124183,0,0.041566544,71,0,1440,NA,10,0,2,0,0
124184,0,0.921852247,43,1,898,NA,3,0,0,0,0
124185,0,0.087227549,88,0,0.01617321,7666,12,0,0,0,0
124186,0,0.519345022,30,0,3352,NA,9,0,2,0,2
124187,0,0.017571324,61,1,0.412381891,17250,9,0,2,0,1
124188,0,0.422694884,65,0,0.492970822,7539,11,0,2,0,1
124189,0,0.037264035,57,1,0.835407116,4580,19,0,3,0,0
124190,0,0.223370316,48,0,2281,NA,5,0,1,0,0
124191,0,0.110217349,56,0,0.234639294,6916,7,0,1,0,1
124192,0,0.844192635,31,0,151,NA,1,0,0,0,NA
124193,0,0.044690589,37,0,0.646386747,3500,4,0,1,0,1
124194,0,0.014749189,76,0,0.007256894,6200,12,0,0,0,0
124195,0,0.9999999,65,2,0.510247855,4195,3,0,1,0,0
124196,0,0.082364704,47,0,0.195828012,2348,4,0,0,0,0
124197,0,0.079584083,36,0,0.853517878,2600,3,0,1,0,0
124198,0,0.866497503,52,0,0.444336074,7176,17,0,2,0,1
124199,0,0.150233991,41,1,0.263770224,5500,10,0,1,0,3
124200,0,0,40,0,2549,NA,3,0,1,0,0
124201,0,1.017489069,30,0,0.080207863,4425,4,0,0,0,0
124202,0,0.016938201,53,0,0.324044124,12056,8,0,1,0,2
124203,0,0.040301492,77,0,1802,NA,8,0,1,0,0
124204,0,0.04118057,81,0,0.006665556,6000,4,0,0,0,0
124205,0,0.064116807,77,1,0.221405229,1223,6,0,0,0,0
124206,0,0.114283081,56,0,0.473243192,5250,10,0,2,0,1
124207,0,0.043879066,41,1,1332,NA,8,0,1,0,0
124208,0,0.894105323,47,1,0.435365987,9166,12,0,2,0,3
124209,0,0.841229792,41,0,0.487147335,4784,7,0,1,0,3
124210,1,1.038365395,38,3,0.644142066,4335,8,2,1,3,3
124211,0,0.005298361,81,0,0.23388582,3800,9,0,1,0,1
124212,0,0.9999999,56,0,0,4655,1,0,0,0,0
124213,0,0.517190929,52,0,0.583133356,5833,5,0,2,0,0
124214,0,0.92595132,73,0,0.260246584,3000,5,0,0,0,0
124215,0,0.901163186,61,0,0.876136069,3850,9,0,2,0,0
124216,0,0.618940454,50,1,0.386529529,6027,11,0,0,0,1
124217,0,0.066623334,63,0,1019,NA,6,0,0,0,0
124218,0,0.832965627,73,0,0.774069812,5213,12,0,1,0,0
124219,0,0.051209904,42,3,0.56954949,3040,7,0,1,0,2
124220,0,0.413256196,55,0,0.226148148,13499,8,0,3,0,1
124221,0,0.344952351,43,2,0.464053595,10000,9,0,2,0,1
124222,0,0.037868239,75,0,0.395837584,4900,23,0,2,0,1
124223,0,0.029798808,60,0,1213,NA,7,0,1,0,NA
124224,0,0.065769406,42,0,1438,NA,8,0,1,0,0
